Thread ID,Text
1973033660,"Please do the R1600 Yes, I get you, there is only a 2-br left....besides studios... Thanks But 3 will check in now and the last one will come later On here this no 082 a882 0100 So what do I need to do if I want to take the 2 bedroom Total for a 3 nights Is that fine Please can you share link for the 2 bed The ones you shared me are all studios Please I want only 1 bedroom No this also a studio Do I can eft Just cancelled your AirBnb as youare going to be in a diffrent unit..that 319. Yes you are right but now I’m the only one paying this no one paying with me . I’m the only one staying there How much total I see.... R 2125 p/n for 4 peeps... So automatically 3 people now Can you see what I booked . The room is different from the sitting room They just gonna work with me and leave I. The night So I can eft Please What time can I check in? ""Yes you are right but now I’m the only one paying this no one paying with me . I’m the only one staying there"" Yes I can do that If someoneelse sleeps over it's R275 pppn Eft It's R1850 pn for two sleeping over... Yes I can do this Hi Henry, we unfortunately have an offline booking for 319. The following units are still available: http://airbnb.co.za/h/cityview420 http://airbnb.co.za/h/cityview520 http://airbnb.co.za/h/cityview323 Unit unavailable... Okay, I'm fighting with Airbnb about this unit, as they blocked a bunch of days, as you can see....can you do bank transfer / cc payment... Oh no. You calculating with the peeps We are 2 that’s gonna be there Cool....what sapp me... http://airbnb.co.za/h/cityview513 How many peeps will you be? Then you are two.... But I’m Still the only one paying This peeps have their house 4 of us only in the 2 bedroom How long will I get the refund Yea but she’s a girl and she will leave too in the morning Let’s agree please We always calculate 2br's with people, else no-one will pay R2125 p/n for 1 person... Working out a quote, 1 sec... You can get this for30-31 Oct: http://airbnb.co.za/h/cityview302 I will tell you if anyone come I agree we are 2 R1750...the rack rate is R2950...which is a bit crazy... Yeah, struggling to get you continuous space for a 1-bed... R4725 So how I’m I gonna pay and I have been charged already too Bank transfer Hi please I want 1 bedroom not a studio My girl will come sleepover Hi Henry, 1 sec.... *than Yes we are 2 We want to work at the apartment In that case R 1575...."
1973040663,"Hi, whats earliest check-in for tomorrow? Unfortunately internal rates were increased with short notice."
1973225281,"Hi Johan! I'll be visiting for one night 1 sec... How much does your parking cost per night Hi, R125 pn"
1973361393,"Hi Johan, my boyfriend is visiting from America and we are looking for a comfy place in town to spend some nights exploring the restaurants and relax with some great city views Hi Maxine, my apologies, but the internal rates adjustments have made my published airbnb rates incompatible. I trust you will find suitable accommodation and that we will be able to accommodate you in the future, once resolved. Johan"
1973755510,"My apologies for declining, internal rates have been adjusted at short notice. Coming to Cape Town for the night"
1973817807,"Hello Is it possible to arrive around 7am tomorow ? I would leave at 11h-12. My flight land at 6h30 and my hôtel room wont be Ready before 2pm… Is there a key box or facility to get the key ? Thx Hi Johann... New rate R 1386, due to seasonal... We can make those hours work....only thing is our rates have been adjusted, so please check that again..."
1973832892,"Hi Xolisa, unfortunately the prices all changes this morning... Prices changed, now updated. Unable to process at current price Visiting for the night"
1973868521,"Is it available no one is replying Please can you send me a request What request? I want to book now Hi... You have a few on here so I am trying to book did you change all the price Is the place available? I have to change them all, else I have to pay in... Yes, sorry had to change all the prices....just check... Please change them so we can see"
1973878672,"http://airbnb.co.za/h/cityview323 Accept for 323? Hi Fatima, 520 is not, but 323 is... Hi Johan, We are travelling for work from Paarl. ok but is it available for tonight? Prices changed and only communicated this morning. Hi Fatima, unfortunately the prices have all changed....I'm going to need to decline, can you please try again after? Thank you, Johan."
1973903949,"You can check in at 3pm.. Hi Payton 407 got booked earlier...still updating airbnb...411 is available though.... Same price, I'll accept here and send confirmation from the hotel reservation system... how much? same price? for one night. http://airbnb.co.za/h/cityview411 sent. can i get this one cancelled and refunded? Wassup John!! Tryna move in asap if possible!!"
1973912702,"Dear Payton, You are scheduled for check-out at 11h00 today. Should you want to extend your stay, please message me to check room availability. Later departures can be arranged at your convenience, by calling reception +27 64 816 6715. R500 is charged for departures after 11h00 and the full rate is charged for after 15h00 departures, subject to confirmation by the Barracks. Your assistance is appreciated. Many Thanks, Johan. Hi Payton, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan. www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309 Dear Payton, Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Oct 31, 2024 from 3:00 PM who will hand you your keys, upon identification. Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests. Secure covered parking can be arranged at reception at R125 per night or we can process your parking upfront via the AirBnB app. Early check-ins and later departures can be arranged at your convenience, by calling reception - +27 64 816 6715. R500 is charged either way, subject to confirmation by the Barracks. Hairdryers, irons and items that require safe storage can be arranged with reception. Trip Summary: Check-in: Oct 31, 2024 from 15h00. Check-out: Nov 1, 2024 by 11h00. Wi-Fi details: 411 Password: Barracks112023 Safe travels, Johan. Payton from the other message"
1973995529,"Hi Johan! I'll be visiting CPT Cant you see by selecting the dates, sorry just at a function... http://airbnb.co.za/h/cityview309 Hi Johan What are the prices for the 2 studios ? Yes please, let's see the other rooms Hi Sheldon, I unfortunately have a booking in the middle of your reservation and unfortunately the rates went up yesterday! We still have lots of other rooms available, and I contacted the hotel manager to attempt to move the booking in question. Can I show you some other available rooms? Both are open for your days... Hi Sheldon all 1 bedrooms unfortunately taken. Only studio's left. All pretty similar. Here are two to view: http://airbnb.co.za/h/cityview321 Hi Johan Spoke to the manager again, they are looking at moving the 1bed booking-com reservation for room 413....so there is hopeful news. Sorry I saw now I added date. It's a bit out my budget. It's R3000 more expensive than the 1 bedroom for a studio. Okay great, I'll send you sone links with availability shortly.. Hi Sheldon, feedback is that they cannot move the tenant as there are no more 1 Br units for that period. Please advise regarding the units above. Thank you, Johan."
1974372863,"Hi, I just arrived to Cape Town, how do I do the check in? Br Karina Apologies our resception packs up at 21h00, next time...Johan."
1974638020,"http://airbnb.co.za/h/cityview402 I can accept here and then add you to the hotel management syste, on 402 and send you a confirmation code. Please advise, Johan. Hi Johan, 501 is perfect thanks. I will request via Airbnb Hi Fourie, 309 unfortunately booked, but 402 still open...please advise. Hi Johan, my partner and I are going to a wedding lunch on Sunday at Mount Nelson, and your place looks lovely and is nearby. Thank you Unfortunately 402 now also booked, leaving 501... http://airbnb.co.za/h/cityview501"
1974692501,"Hi Christina, please check your dates? Hi you've selected 1 Sept 2025..... Hey John my partner and I need a little bit of a getaway from the world and we saw this place as a great option to do so Yes I’m booking from today till Sunday How do I change the date from today till Sunday"
1974785710,Hi Johan. Visiting. Pls host Luc and I. Regards. Margo
1975072036,"Sorry various other bookings accorss this period. Thank you Alright will be waiting Hi johan, I and my friend will like to stay in your apartment for the next 2 weeks Alright. Will be waiting please as I need to check in today if possible Can provode alternatives latest, just out.. Hi 303 is already booked... Apologies.. Hi 303 is currently booked will revert shortly with alternatives..."
1975132317,Greetings Johan. I hope you are well today. My name is Karabo and my friend and I are looking for a night away and thought your place would be a perfect match. Please let me know if it's available. Kind regards
1975179583,Hi Can I request to book? I’d love to stay at your place tonight ☺️ Good evening
1975318535,Hello Good morning Unfortunately booked... Hi. Only rooms left are 501...and 401 http://airbnb.co.za/h/cityview401 Hi... All taken.. Hello You don’t have the 2 bed room available?
1975637551,Booked already... Hi Johan! I look forward to being hosted by you.
1975660386,"It's an not online, I can accept here and allocate you to 517 on the hotel res system and share the confirmation details... Yes Hi Johan, is 517 the same price? Thanks I think no longer necessary Hi Fourie, now 501 booked, but 517 still open... Similar to this unit: http://airbnb.co.za/h/cityview420 Cool can I receive the link please? Hi, Fourie. If 517 goes, we only have 514 left... Please withdraw reservation, thanks.. Please advise.. 👍🏻"
1975777798,"Hi Johan, We would like to book your cool spot :) We are escaping Germany and bad weather in December. We are two friends from Hamburg who love life and like to explore beautiful Capetown. Looking forward to hear from you :) Have a great day Sandrine I see you are in 519, apologies... 520 is available 4-7 Jan... Dear Sandrine, Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Dec 27, 2024 from 3:00 PM who will hand you your keys, upon identification. Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests. Secure covered parking can be arranged at reception at R125 per night or we can process your parking upfront via the AirBnB app. Early check-ins and later departures can be arranged at your convenience, by calling reception - +27 64 816 6715. R500 is charged either way, subject to confirmation by the Barracks. Hairdryers, irons and items that require safe storage can be arranged with reception. Trip Summary: Check-in: Dec 27, 2024 from 15h00. Check-out: Jan 2, 2025 by 11h00. Wi-Fi details: 520 Password: Barracks112023 Safe travels, Johan. Lieber Johan, Vielen Dank für den schönen Aufenthalt bei dir. Wir haben bereits ausgecheckt. Viele liebe Grüße Sandrine or 420: https://www.airbnb.co.za/rooms/1221716931721025193?source_impression_id=p3_1735462360_P3I93Vx2N2xUX90M Hi again, Thank you so much for looking it up for me. We decided to stay in Franschoek. So no need anymore. Bur we are really enjoying our stay at your Appartement. Location is fantastic, Apartment ist super nice and we appreciate the cleaning even though it’s an Airbnb 🙏🏽👍🏽 Or if you prefer, you can pay directly and save a bit... Dear Sandrine, You are scheduled for check-out at 11h00 today. Should you want to extend your stay, please message me to check room availability. Later departures can be arranged at your convenience, by calling reception +27 64 816 6715. R500 is charged for departures after 11h00 and the full rate is charged for after 15h00 departures, subject to confirmation by the Barracks. Your assistance is appreciated. Many Thanks, Johan. Hi Sandrine.. Hi, you can have room 520 again for that period, if you would like to... Könntest du mir noch den Preis nennen? Hi Sandrine, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan. www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309 Guten Morgen Johan, Danke! Wir sind sehr happy mit der Unterkunft. Hast du zufällig ein Apartment vom 4.-7. Januar frei? Morning Sandrine, just checking..."
1975796537,"Hi Johan. I hope you are well! My name is Nikki Klarenbeek. Last year, my boyfriend and I worked in Cape Town as volunteers, and we are planning to return from September to November 2025 hopefully with a newborn:). Although it’s still early, we are looking for an apartment to stay during that time. For that reason, I wanted to inquire about the possibility of renting your apartment during those months and the associated costs. We will be working unpaid again, so our budget isn’t enormous, but I am curious about what might be possible. Warm wishes, Nikki Klarenbeek Hi Johan, Thank you for your message. This amount is too much for us, we would like to kindly ask you for a greater discount. We rent out via airbnb ourselves as well and when we rent out with a lease in stead of via airbnb, we are able to offer a discount greater than 10% because a lot of the platform costs are gone. It’s a long term rental and it’s before the high season. We’re very neat and easy guests and we never faced any problems with our landlords. We will treat the property like it is our own. Can we make a deal for R145.000 for the three months? We will sign the lease and transfer the 40% beforehand. If we rent your apartment, we might even be interested to come 1-2 weeks earlier and rent it for a bit in august as well. Best wishes, Nikki I will include cleaning services for once a week (cleaning of apartment & change of linen & towels) and electricity up to R3000 monthly. (There is a solar geyser). Hi Johan, thank you for your information. What would be the discount? More then happy to do rental with a 90 days lease contract if the price is okay All good, unless a booking comes through, in which case I'll advise, I'll diarise.. Hi Nikki.. Hi Nikki...According to my workings including the guest service fee, your total quote should be around R R208,386.00. I can give you a discount on that should you be happy to sign a 90 day lease and effect an IBAN deposit of 40% and remainder on arrival. Please advise...Johan. Hi Nikki.......According to my workings, including the guest service fee, your total quote should be around R208,386.00. I can give you a 10% discount on that should you be happy to sign a 90 day lease and effect an IBAN deposit of 40% and remainder on arrival. Your total including cleaning, electricity & water will thus be: R190,300. I'll provide you with a signed lease agreement and block off the dates on AirBnb prior to any transactions. Please advise, Johan. Of course the champagne and flowers sound brilliant ;) I appreciate the discount but can you push it a bit more, giving us a long term discount? We would rent the place for at least 13 weeks in a row which will make it a lot easier on your side as well, that’s why we think the R145k is a great deal for both. Hi Nikki, good to know you also host & understand the business. If I take the R190100 and deduct the Host service fee, I get to R185k. To get to your R145k, I would need to deduct a further 27% off my rates. October and November are very busy in Cape Town, due to conferences, I'm 90% booked already for this Nov. How about we reduce the discount to half of your proposal i.e. 13.5% to end up at an all inclusive rate of R162000 & I'll include chilled champage & flowers for your arrival...Johan. Hi Johan, thank you for the information. Our friend could come november 19th around 4pm. Would that work? Hi Nikki, I'm looking at other long term requests, as I think we have reached an unmatched price point. Your interest is appreciated... Safe travels, Johan. Did you receive my above message?:) Hi Nikki, have you found another place? If not, I'm happy to accept your last offer. Please advise, Johan. Hi Nicci, your friend can come view, next week between the 19th and 21st of Nov there is a gap in bookings. Cleaning once a week, Electricity up to R3000 p.m. and water. Parking is outside in front of the garage - it is 100% safe as long as the car has nothing of value in it. Parking is not currently fenced. Braai area is exclusive other than the washing line, which my cleaning staff use for linen in the week once or twice. The garage is currently used as storage, but might be available for an additional rental in the future. I will work on the lease terms and send a pro forma a.s.a.p. Could you possibly what sapp me at +27 irrelevant text 82 and some more 882 hope this doesnt result in airb threats 0100. Hi Johan, Thank you for your message again. Just working on a quote for you. I see that the 2025 rates beyond April 2025, were not updated from the base rate. Hi Johan, thank you for your message. We were close to signing a different contract but we’re very happy to rent your place so that’s great. Would it be possible to have one of our friends from cpt to come for a viewing while you send us the lease in the meantime? Also can I ask some additional questions? The price has weekly cleaning, electricity and water included but also one parking lot, is that correct? Is the parking fenced outside or in the indoor garage below the apartments? The braai area, is that exclusive to the apartment we will rent or exclusive to everyone in the building? Thanks again, I’m sure we will be easy renters and we will treat the place like it is our own. Best wishes, Nikki"
1975825875,"I'd like to book this accommodation please Apologies, Barracks is fully booked..."
1975861846,"Hello Johan, I would like to book your apartment for my colleague. M. Mohamed Bangoura We are in Capetown for a conference at CICC Hi Salifou, I have other units available in close proximity to the CTICC if you need to accommodate additional guests. Thank You, Johan. Dear Salifou, Your Airbnb booking is confirmed. Upon arrival at St Martini Gardens, 74 Queen Victoria Street, Cape Town, proceed to the entrance and sign in with security before retrieving the keys from the lockbox. The apartment is number 526 on the 5th floor. Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a secutiy deposit upon check-in for Airbnb guests. Early check-ins and later departures can be arranged at your convenience, R500 is charged either way, subject to confirmation by the host. Trip Summary: Lockbox code: 5636 Check-in: Nov 2, 2024 from 16h00. Check-out: Nov 9, 2024 by 10h00. Wi-Fi details: Smms526, blanche63 Safe travels, Johan. Hi Salifou, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan. www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/6103792 Hi, do you have a phone number for Mohamed? Dear Salifou, Your Airbnb booking is confirmed. Upon arrival at, St Martinin Gardens, 74 Queen Victoria St, Cape Town, proceed to B 74, where you will find 24/7 security entrance and the lockboxes next to the elevator. The lock box code is will be shared on the day of your arrival. Retrieve the key to unlock the front door proceed to the 5th floor via the elevator. Should you want to extend your stay simply do it on Airbnb, subject to availability. Trip Summary: Check-in: Nov 2, 2024 at 15h00. Check-out: Nov 9, 2024 by 10h00. Wi-Fi details: Smms526, blanche63 Lock-box code: t.b.a. Safe travels, Johan."
1975989397,"Unfortunately fully booked... hi Johan, can I boo"
1976018500,"Hi Johan, quick question regarding your property. What size are the best in each of the bedrooms- Double, Queen, King? Thank you Sharon No worries..thank you so much! Hi Sharon, are you asking about the Barracks, if so, they are Queen. Thanks, Johan. Not sure. The listing says ‘Great 2 Bed, with views and space in the hub of CPT’ is this the ‘Barracks’? Yes... Thank you. Apologies, a bit like a deer in the headlights with cpt bookings, currently... Dear Sharon, the Barracks use the Rest Assured's Heritage MQ10 model for all rooms. It is exceptionally popular in the hospitality industry. The combination of luxurious soft foam and ultra-tough coils create the perfect sleeping partner. The Heritage Bonnell Coil is constructed using the bonnell hourglass-shaped coil (six-turn) - This ensures equal distribution of tension throughout the entire spring unit, while each coil is double-knotted, top and bottom to increase strength and durability. Coils are double-tempered for extra durability and offer more stable support for heavier weight - perfect for persons with a larger build or those who require firm support. The six-turn coil has 33% more working wire than a 5-turn, this allows more support and interaction with the body, thus alleviating joint pain. A reinforced Hip Zone offers additional support - 6 high-density foam bars in the middle third of the mattress prevent and absorb any vibration between the coils and provide extra support in the hip area. Firm, reconstituted foam, high density foam and fibre surround both sides of this dual sided mattress to provide better surface comfort and an unmatched luxurious feel. The Heritage MQ10 mattress is upholstered in a soft touch knitted ticking and micro-quilted fibre and foam."
1976454512,"Hello Johan, This is Hussain, your Support Ambassador from Airbnb. I hope this message finds you well! I would like to inform you that the issue has been resolved for the guest and no actions needed from your side for this guest so, we are going ahead and closing this case for a time being. Thank you for being such a wonderful Host with Airbnb family and helping us accommodate our Guests and providing them with wonderful experiences. For any further assistance you can reach out to us, as we operate around the clock at your service. https://www.airbnb.com/help Happy Hosting! Take care and Keep safe! Stay healthy. Best regards, Airbnb"
1977191922,"Hi Johan, hope you are well. Your place looks lovely; would you be open to offering a discount? Kindest regards Morning Hannes, 5-9 Jan is already discounted from the regular rate of R3450 p/n as this is the only remaining open days in January. We could save you the 14% AirBnB guest fee if you were willing to sign a 4 night lease and effect a deposit / transfer. Many Thanks Johan. Or via credit card if you prefer."
1978248996,"Send me link to book Ok If you send me a request I will accept http://airbnb.co.za/h/cityview319 No worries Just in traffic, need to check availability.... But confident. That’s fine Thanks Johan, if not possible please decline so I can make another booking. Hi 315, booked but 319 is available... I will revert shortly Or I can come in 315 booke, but 319 available... Hi Johan just arrived in town for a conference. Looking for something for a night Can you please send me a request for 315 Because it’s not showing as available when I search Okay, I'll send you a offer... I am around the corner Hi, I now only have 502 available a luxury studio with a balcony..."
1978296143,"Sorted What’s the WiFi password for 502 Hi Hubert. What did housekeeping say the delay is? I know they are at capacity... Hi Hubèrt, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan. www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309 Dear Hubèrt, Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Nov 5, 2024 from 3:00 PM who will hand you your keys, upon identification. Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests. Secure covered parking can be arranged at reception at R125 per night or we can process your parking upfront via the AirBnB app. Early check-ins and later departures can be arranged at your convenience, by calling reception - +27 64 816 6715. R500 is charged either way, subject to confirmation by the Barracks. Hairdryers, irons and items that require safe storage can be arranged with reception. Trip Summary: Check-in: Nov 5, 2024 from 15h00. Check-out: Nov 6, 2024 by 11h00. Wi-Fi details: 302 Password: Barracks112023 Safe travels, Johan. What’s the earliest time I can check in? Barracks112023 This is not going to work for me 3pm....but you can drop your bags beforehand... Ok see you at 3pm Thanks Johan Johan it’s 5pm and this room is not yet ready Dear Hubèrt, You are scheduled for check-out at 11h00 today. Should you want to extend your stay, please message me to check room availability. Later departures can be arranged at your convenience, by calling reception +27 64 816 6715. R500 is charged for departures after 11h00 and the full rate is charged for after 15h00 departures, subject to confirmation by the Barracks. Your assistance is appreciated. Many Thanks, Johan. Please note the room number: 502. Much appreciated! Johan."
1978305891,"Hi Jacques, 1 sec... Booked in Megan Dimmick's name... Hi, yes, uses your last payment details....Thank you Johan. Dear Jacques, You are scheduled for check-out at 11h00 today. Should you want to extend your stay, please message me to check room availability. Later departures can be arranged at your convenience, by calling reception +27 64 816 6715. R500 is charged for departures after 11h00 and the full rate is charged for after 15h00 departures, subject to confirmation by the Barracks. Your assistance is appreciated. Many Thanks, Johan. Done, thank you.... Hi Jacques...just checking, 1 sec... I see payment has already been processed, thanks Hi Jacques, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan. www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309 How do we make payment for the extra night? Just checked the photos, 502 wasn't nearly as nice as 303 that I booked. It is also much smaller... Morning Jacques. My sincere apalogies that your / Megan's experenience was not, what you expected. Unfortunaltely it happens that when the Barracks is fully booked that they have to move shorter bookings and longer duration bookings between rooms as to facilitate optimal utilisation. This is standard hotel practice. The advent of AirBnB, where clients choose their own room, obviously provides a bit of a hurdle to the above. I have repeatedly taken this up with the management company, but with AirBnB bookings being dwarfed by booking-com bookings, they are following the path which gives them best utilisation. When comparing the price between booking-com and airnb it is evident that they make 20-40% more revenue on a booking-com booking than the airbnb's. This time of year finding a room in CPT is a feat, and adopting the hotel mindset, their thinking was that 502 is an upgrade for 303, as their system tells them that, notwithstanding that 303 is a corner unit with a lovely view off the balcony. I will continue to push for not moving my clients, as they will point out the ARPU differential between the clients. I hope that you can see the factors at play above, and trust that you can see fit to not penalise me, for a bigger ongoing struggle. Your booking is appreciated and I hope you will trust me again in the future. Many Thanks, Johan. Dear Jacques, Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Nov 27, 2024 from 3:00 PM who will hand you your keys, upon identification. Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests. Secure covered parking can be arranged at reception at R125 per night or we can process your parking upfront via the AirBnB app. Early check-ins and later departures can be arranged at your convenience, by calling reception - +27 64 816 6715. R500 is charged either way, subject to confirmation by the Barracks. Hairdryers, irons and items that require safe storage can be arranged with reception. Trip Summary: Check-in: Nov 27, 2024 from 15h00. Check-out: Nov 28, 2024 by 11h00. Wi-Fi details: 303 Password: Barracks112023 Safe travels, Johan. Hi Johan, If at all possible, we would like to extend the booking from 1 night to 2. I submitted the request via Airbnb. Regards, Jacques Hi Johan, No need to apologise at all. My review is very positive as none of the issues raised are as a result of anything you did or didn't do. I sent the message to you in private as I have stayed in serviced apartment blocks before where simmilar things happen and owners are not always aware of it. Thank you for the response, I will most definitely book your apartment again. Regards, Jacques Hi Johan! I am booking for a female colleague, Megan Dimmick. She is flying in from Durban. Our office is right across the road in 30 Waterkant. Regads Jacques Hi Johan, I will write a positive review but wanted to provide private feedback. The check-in wasn't great. The TPF reception staff wasn't on top form. While we were checking Megan, the person assisting us took a phone call and made us wait while he tried to deal with a query from someone on the other side of the phone. I eventually asked him to put the person on hold and complete Megan's check-in before continuing. We received the key to 502 and when we got to her room, the key didn't work. We went back to reception and they found the right key. The room Megan stayed in is not the room that I booked. The photos are of the corner apartment but she was in 502, the adjacent room. It was a business trip and she didn't spend much time there, so it wasn't a big deal. The issues above can however impact your Airbnb rating for less accommodating guests that could write poor reviews because of these issues. Regards, Jacques Great, thank you Johan"
1979920403,"Does the place have load shedding protection so the power doesn't go out during load shedding? Does the place come with Netflix and login for streaming? Hi, it comes with Netflix capable smart TV & free wifi... You'll need a Netflix account to view Netflix, thanks Johan. Hi, Tremayne, there is basic loadshedding protection, but we haven't had loadshedding in many months... Thank you, Johan."
1979975150,"Good day. I trust you are well. I’d just like to enquire about how much the paid parking is? Kind regards Hi Angelique, it is R125 per night...Thanks Johan."
1980151293,"Afternoon Johan, I trust you are well this afternoon. I was wondering if you would be open to gving me a 10% discount? Apologies, rack rates set are not discountable without approval... Thanks Johan."
1980164984,Requested dates are unavailable... Hi Johan
1980413762,Hello Hello Room already booked....this room is still available: http://airbnb.co.za/h/cityview504
1980423595,"50 Bree Street, the Barracks... Ok I booked it Ok Please help Thank you ma’am How do I get in 1 sec Hi Ayo, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan. www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309 Am at the reception Confirmation number: 400415405 Dear Ayo, Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Nov 7, 2024 from 3:00 PM who will hand you your keys, upon identification. Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests. Secure covered parking can be arranged at reception at R125 per night or we can process your parking upfront via the AirBnB app. Early check-ins and later departures can be arranged at your convenience, by calling reception - +27 64 816 6715. R500 is charged either way, subject to confirmation by the Barracks. Hairdryers, irons and items that require safe storage can be arranged with reception. Trip Summary: Check-in: Nov 7, 2024 from 15h00. Check-out: Nov 8, 2024 by 11h00. Wi-Fi details: 504 Password: Barracks112023 Safe travels, Johan. Hello Room 504, you're on the system.. What do I say to the receiption? Sir They can’t find me on the system Dear Ayo, You are scheduled for check-out at 11h00 today. Should you want to extend your stay, please message me to check room availability. Later departures can be arranged at your convenience, by calling reception +27 64 816 6715. R500 is charged for departures after 11h00 and the full rate is charged for after 15h00 departures, subject to confirmation by the Barracks. Your assistance is appreciated. Many Thanks, Johan."
1980676312,"Hi فوزية, the house rules for 526 state that a maximum of 2 poeple are allowed. I spoke to the owner and he is comfortable that your daughter also resides at the premises. We will have to, however, process and additional cleaning fee of R250. Please advise, Johan. ولدي يسكن مع عائله سيذهب غدا Thank you... الذي جابلي المفتاح Morning فوزية, Our cleaning staff will be starting their work at 10h00 at the apartmenhet 526 today. Please ensure that you are checked out by this time. Much appreciated, Johan. ارسلي الواي فاي والرقم السري لايوجد احد معي Hi, yes, we will try and advise when completed... Dear فوزية, can you possibly advise when you will be checking-in tomorrow? We have provided Ashley, the block supervisor with your details to facilitate access. Many Thanks, Johan. هذا الرجل السائق 11-Am لان عندي مغادرة غدا ١٠ صباحا ومعايه شنط المشكله حاولي تكون٢او ٣ تكون جاهزه إذا امكن Dear فوزية, Your Airbnb booking is confirmed. Upon arrival at, St Martinin Gardens, 74 Queen Victoria St, Cape Town, proceed to B 74, where you will find 24/7 security entrance and the lockboxes next to the elevator. The lock box code is will be shared on the day of your arrival. Retrieve the key to unlock the front door proceed to the 5th floor via the elevator. Should you want to extend your stay simply do it on Airbnb, subject to availability. Trip Summary: Check-in: Nov 9, 2024 at 15h00. Check-out: Nov 15, 2024 by 10h00. Wi-Fi details: Smms526, blanche63 Lock-box code: t.b.a. Safe travels, Johan. Wifi details are above.... You can send it to: jatroskie@gmail.com Wi-Fi details: Smms526, blanche63 Hi فوزية, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan. www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/6103792 Morning فوزية, unfortunately we have a guest checking out at 10h00, for us to turn-around the apartment may require 5-6 hours, including wash & dry of all linen and towels. We are looking at 4pm earliest, but we will text you if at all earlier is possible. Much appreciated, Johan. Hi فوزية, can you please provide us with a copy of your passport before checking in, much appreciated, Johan. Dear فوزية, Your Airbnb booking is confirmed. Upon arrival at St Martini Gardens, 74 Queen Victoria Street, Cape Town, proceed to the entrance and sign in with security before retrieving the keys from the lockbox. The apartment is number 526 on the 5th floor. Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a secutiy deposit upon check-in for Airbnb guests. Early check-ins and later departures can be arranged at your convenience, R500 is charged either way, subject to confirmation by the host. Trip Summary: Lockbox code: 5636 Check-in: Nov 9, 2024 from 16h00. Check-out: Nov 15, 2024 by 10h00. Wi-Fi details: Smms526, blanche63 Safe travels, Johan. Much appreciated, Johan. تم الخروج ووضع المفتاح بصندوق الأمانات فقط طللع الشنط للغرفه"
1981150396,"Hi, just visiting for the weekend ! Thanks Unfortunately already booked..."
1981331341,Hi Johan! I'll be visiting shortly. Apologies for late check in.i got scammed in bookings earlier. I just need to rest ens sort out everything tomorrow morning. Fully booked.
