Thread ID,Text
1972493404,"hi johan! i was wondering if it would be possible to check in before 3. we arrive in cape town tomorrow morning at 8:30 okay thanks johan no charge for dropping bags... instead of early check in do i get charged for dropping off my bags ? hi munashe, the barracks charge r500 for early check-ins due to the organisational overhead in getting the rooms ready, please advise if you want me to contact them. although they mention it is very disruptive and don't normally approve early check-in. you can drop your bags at the barracks for safe storage before check-in. many thanks, johan."
1972914204,"hello how are you doing? i was wondering if a late checkout (around 2 pm) would be possible at your place? if yet, we would absolutely love staying at your apartment! all the best, lea oh amazing! dear lea farida, your airbnb booking is confirmed. upon arrival at 50 bree street, the barracks, proceed to the tpf reception on oct 31, 2024 from 3:00 pm who will hand you your keys, upon identification. should you want to extend your stay simply do it on airbnb, subject to availability. the barracks do not require a security deposit upon check-in for airbnb guests. secure covered parking can be arranged at reception at r125 per night or we can process your parking upfront via the airbnb app. early check-ins and later departures can be arranged at your convenience, by calling reception - +27 64 816 6715. r500 is charged either way, subject to confirmation by the barracks. hairdryers, irons and items that require safe storage can be arranged with reception. trip summary: check-in: oct 31, 2024 from 15h00. check-out: nov 1, 2024 by 11h00. wi-fi details: 515 password: barracks112023 safe travels, johan. hi lea farida, if you need more info about the area, restaurants or activities, please look at the guidebook link below. you're welcome to contact me at any time for any further questions. safe travels, johan. www.airbnb.com/s/guidebooks?refinement_paths%5b%5d=/guidebooks/5931309 just overnight.. that tracks! hi lea, we have a booking for the 1st of nov, so your late check-out only gives us 1 hour before the next guest can arrive. you can leave your bags at reception, when you check-out at 11h00. please advise if this will help? many thanks, johan. perfect thank you johan! we are on our way to the airbnb now :) dear lea farida, your airbnb booking is confirmed. upon arrival at 50 bree street, the barracks, proceed to the tpf reception who will hand you your keys upon identification. should you want to extend your stay simply do it on airbnb, subject to availability. the barracks do not require a secutiy deposit upon check-in for airbnb guests. early check-ins and later departures can be arranged at your convenience, by calling reception - +27 64 816 6715. r500 is charged either way, subject to confirmation by the barracks. secure covered parking is available to be arranged at reception at r125 per night. hairdryers, irons and items that require safe storage can be arranged with reception. trip summary: check-in: oct 31, 2024 from 15h00. check-out: nov 1, 2024 by 11h00. wi-fi details: 515, barracks112023 safe travels, johan. i'm a bit confused though it says no visitors on the house rules. does this mean we won't be able to have friends over for wine as well or just over night? dear lea farida, you are scheduled for check-out at 11h00 today. should you want to extend your stay, please message me to check room availability. later departures can be arranged at your convenience, by calling reception +27 64 816 6715. r500 is charged for departures after 11h00 and the full rate is charged for after 15h00 departures, subject to confirmation by the barracks. your assistance is appreciated. many thanks, johan. just got here! the place is beautiful!!"
1972927207,"hi did you read my statement above? hi johan, i am grateful for the opportunity to speak with you. as discussed, i already waived the cancellation penalty of the reservation hm492tjzse by your guest, johan. i truly apologize for the inconvenience. kindly monitor your account for the meantime while airbnb working on this report. as recommendation, we have 24-72 hours before publication of your property. please make sure to double-check all the listing setting with the provided timeframe. i hope i have already resolved your concern and i will now close this case. should you have any further concerns with airbnb, please know that our office is open 24 hours, if you need urgent assistance, you may call this number +1-415-800-5959, or you may email us through our help center by accessing https://www.airbnb.com/help best regards, a new property defaulted with auto accept on caused a booking (hm492tjzse) for which i am now fined 50% of the booking fee. i only manage airbnb bookings for the entity, so travel agents and booking.com also make direct bookings onto the client hotel management system. calendar sync does not work with airbnb and their opera hotel management system. i get paid a commission of 15%. i always check whether the property is not booked prior to accepting. in this case i copied a property b515 and added new photo's to b513. in this process your copying function did not copy the auto accept off setting. you have fined me 50% of the reservation cost. as stated, i get no benefit from the other entities that place bookings for the hotel. if a fine is to be levied, it should be for my portion of the fee. that is 50% of 15% of the booking amount. you levying a fine equal to 50% of the booking is significantly unfair towards me and will place me in a financial position where i wont get paid for 20 days out of the month. i have a mother and child that i take care of. this is an unfair business practice, which you manifest as a ""policy"". can you please revise this decision and revert a.s.a.p. thank you... to provide the most helpful info, could you let us know which listing you need help with? hi johan, this is yvonne one of the support ambassadors from airbnb. i hope this message finds you well. i understand that you are seeking assistance about the cancellation consequence. it makes sense that you would feel that way; anyone in your position might feel the same. and thank you for letting us assist you with this. can you tell me more about the cancellation reason? hi johan, let’s get you help. we’re going to ask you some questions and then connect you with a member of our team. thanks for your message — you can expect a reply from airbnb support within the next few minutes. the point is about the fairness of your fine in application and quantum. firstly it is your software that did not operate as described. by copying another property a resaonable user would expect all settings to be copied. this did not happen as auto accept was switched on. secondly, the quantum of the fine is unreasonable, as the 'host' i provide a service to the owner and i do not own the property. i earn 15% not 100% of the booking fee. as such it is unfair to fine me 50% of the total reservation, your policy contravene's the south african consumer protection act. should you continue to withhold reservation fees in line with your unfair fine, it will damage my relationship with the hotel client. this may result in a termination of our agreement. i will be forced to lodge as dispute with the commission for conciliation, mediation and arbitration (ccma) should you continue to ingore my very reasonable proposal. please advise. johan. can you rescind the cancellation fine and pay the amounts due to me please. the above images prove you switch on the autio accept when a property is copied with it switched off. your aregument that there is no ""there's no known issue reported regarding this matter"" makes no sense and has no validity in legal standing. the fact that you switched on auto accept, i received an unwanted booking that was accepted, for a hotel room that was allready fully booked is now a known issue as i'm reporting it and have been for a week. comparing this issue where your unwanted, undocumented and undisclosed action cause me financial losses is not at all comparable to a client accepting cancellation terms of a host, which is documented and disclosed!!!!!!!!!!!! these areguments are with the mentality of a child. get a legal scholar involded. i will see you in court next week in cape town, and yes, i have won in absentia cases before!!! i cannot continue on this forum and there is no other way, as your voice agents aree worse, so to the media and courts we go! yes and i'm telling you i reperformed it twice in the last two days and in both instances the property being copied auto accept was off and for the newly copied property it was turned on. i've documented it via screen shots and will video record it for online audiences on yt. it is currently not disputed. this places the liability for the auto accepted booking squarely with airbnb. i expect the pr damage can be significant, it's in your court... here's a reference for canceling a reservation as a host without adverse consequences: https://www.airbnb.com/help/article/2022 hi, once again. i copied room b515 to room 513 and uploaded photo's . my assumptionwas that all the settings, including auto acceptance off would be copied accross. this setting was not copied, resulting in a same day booking or r22k and you wanting to fine me r11k. i immediately engaged with the client as soon as the booking came through. i offered him a free upgrade at some of our other properties, but seeing as that he is a confirmed smoker, he winated that 2br balcony unit, which was booked by a booking.com client. i would like speedy resolution please. you are clearly at fault here and i'm sure the court will agree with me. i will start proceedings with the ccma tomorrow at noon. okay the media briefing has been prepared for next week. this is your last chance to refund the cancellation fee, due to your software error and avoid the negative publicity. i reserve the right to take further steps including legal proceedings, in terms of protection from the cunsumer protection act and the ccma. hi johan, thanks for taking the time to reach out. i'm going to forward your case to a member of our team who's in a better position to resolve this for you. we understand that this may have caused some inconvenience to you johan, so we're grateful for your patience. best regards, 9:36 am a new property defaulted with auto accept on caused a booking (hm492tjzse) for which i am now fined 50% of the booking fee. i only manage airbnb bookings for the entity, so travel agents and booking.com also make direct bookings onto the client hotel management system. calendar sync does not work with airbnb and their opera hotel management system. i get paid a commission of 15%. i always check whether the property is not booked prior to accepting. in this case i copied a property b515 and added new photo's to b513. in this process your copying function did not copy the auto accept off setting. you have fined me 50% of the reservation cost. as stated, i get no benefit from the other entities that place bookings for the hotel. if a fine is to be levied, it should be for my portion of the fee. that is 50% of 15% of the booking amount. you levying a fine equal to 50% of the booking is significantly unfair towards me and will place me in a financial position where i wont get paid for 20 days out of the month. i have a mother and child that i take care of. this is an unfair business practice, which you manifest as a ""policy"". can you please revise this decision and revert a.s.a.p we're forwarding you to a team that can better assist you. hi, i just performed a copy for a property where auto accept is turned off. your software turns it on without any warnings for the copied property. this is exactly what happened to me. i am meeting with the financial mail & moneyweb next week to get this anomaly published so that other hosts do not fall prey to this fortuitous (for airbnb) bug. can you please send proof that i turned it on and it was not from copying the previous property as you state above ""however it was turned on from your end last october 24, 2024"". i will send you a copy of the online article next week... i've tried to check as well if there's a know issue regarding ""instant book"" being turned on automatically, however there's no known issue reported regarding this matter. i understand you wanted a copy or proof that this ""instant book"" option was really turned on from your account last october 24, 2024, however i'll not be able to provide the screenshot you requested due to security reasons, however this tool was used to check all activities happened on the specific listing you created with unique listing id of 1273908503357043458. this means that all results shown was specific to this listing only, and shows what changes happened and who did the change. to help us get you to the right person faster, can you add a few details about the issue? we'll help you choose a contact method next. hi johan, my name is abegail, a member of the airbnb community support team. i understand you're seeking assistance and i will be helping you with this case. please allow me a moment to review your case and provide you with the necessary information. thanks for your message—we’ll reply as soon as a member of our team becomes available. i need your email address please.... okay. i need your legal address in south africa for serving a summons please. it sounds like you need to talk to someone. how would you like to connect with us? i can imagine this might leave you with some concerns, and i’m here to ensure you have all the clarity you need. if there’s any part of this that you'd like to explore further, or if something still feels unresolved, please don’t hesitate to share. you may also call us to discuss this further at +1-415-800-5959. rest assured your experience is my priority. i appreciate your understanding and cooperation throughout this process. given the current circumstances, i will proceed with closing this case. thank you for allowing me to assist you. despite the outcome, i wish you all the best. hi johan, i hope this message finds you well. i’ve tried calling you on +27828820100 but was unable to reach you. please reply here when you can and let me know when would be good for me to try you again. i understand that you are trying to dispute the cancelation fees and other consequences you incurred from the reservation that you canceled because you mentioned that instant book was turned on to the listing that you created when you copy one of your listing. my apologies for the inconvenience that this has caused you, but i've investigated this new listing you published, and based on your activity log when you publish the listing the ""instant book"" was turned off and copied your original listing, however it was turned on from your end last october 24, 2024, and it was turned off october 28, 2024. we understand that cancelations are sometimes unavoidable due to circumstances outside the host’s control. if a host has to cancel for a valid reason, we’ll work with them and help their guests find another place to stay, without the host incurring cancelation fees or other consequences for canceling. valid cancelation reasons include: 1. circumstances beyond the host’s control, such as major damage to a listing, emergency repairs (like a gas leak or a burst pipe), or serious personal illness that prevents hosting 2. proof that a guest intends to break one of the house rules included in the listing details, have an unauthorized party or otherwise violate our party and events policy 3. a major disruptive event, such as declared public health emergencies or government travel restrictions i understand that you wanted a legal address in south africa for serving summons, however the data i was only able to pull up from our end is address in california and ireland. let me know how would you like to proceed. thank you. yes i did johan. it is more about the percentage of the cancelation. i understand that you cancelled the reservation because it was not sync to the other platforms. i am asking for more information to confirm if this is because of double booking. can you describe your issue in a few sentences? this will help our team understand what’s going on. please don’t include sensitive info like credit card numbers. hi johan this is sel of airbnb, and i'm delighted to be of your assistance today. first, i would like to take this opportunity to thank you for hosting airbnb. we are so happy to have you here as part of our community and with that, i will do my best to assist you in the best way i possibly can. i hope this message finds you well. since it’s late and you may be resting, i’m providing all the necessary details here to address your concern promptly. if you find it more convenient to discuss this over a call, i’m available to do so at your convenience. please review the information and let me know how you’d like to proceed. what you're saying makes so much sense to me. i've checked as well if there's a know issue regarding ""instant book"" being turned on automatically, however there's no known issue reported regarding this matter. i understand you wanted a copy or proof that this ""instant book"" option was really turned on from your account last october 24, 2024, in the same way that guests are held to their host's chosen cancellation policy, host cancellation fees and other consequences are there to make sure our guest community feels an equal sense of trust when booking. although we understand your reasons for canceling your reservation with olugbenga, we aren’t able to waive the cancellation fees and other consequences this time. you can read up on which consequences may apply to your cancellation at: airbnb.com/help/question/990 of course, if a host has to cancel for a reason that meets one of our exceptions, and they have proper documentation, these cancellation fees and other consequences won’t apply. you can learn more about it at: airbnb.com/help/article/849"
1973033660,"please do the r1600 yes, i get you, there is only a 2-br left....besides studios... thanks but 3 will check in now and the last one will come later on here this no 082 a882 0100 so what do i need to do if i want to take the 2 bedroom total for a 3 nights is that fine please can you share link for the 2 bed the ones you shared me are all studios please i want only 1 bedroom no this also a studio do i can eft just cancelled your airbnb as youare going to be in a diffrent unit..that 319. yes you are right but now i’m the only one paying this no one paying with me . i’m the only one staying there how much total i see.... r 2125 p/n for 4 peeps... so automatically 3 people now can you see what i booked . the room is different from the sitting room they just gonna work with me and leave i. the night so i can eft please what time can i check in? ""yes you are right but now i’m the only one paying this no one paying with me . i’m the only one staying there"" yes i can do that if someoneelse sleeps over it's r275 pppn eft it's r1850 pn for two sleeping over... yes i can do this hi henry, we unfortunately have an offline booking for 319. the following units are still available: http://airbnb.co.za/h/cityview420 http://airbnb.co.za/h/cityview520 http://airbnb.co.za/h/cityview323 unit unavailable... okay, i'm fighting with airbnb about this unit, as they blocked a bunch of days, as you can see....can you do bank transfer / cc payment... oh no. you calculating with the peeps we are 2 that’s gonna be there cool....what sapp me... http://airbnb.co.za/h/cityview513 how many peeps will you be? then you are two.... but i’m still the only one paying this peeps have their house 4 of us only in the 2 bedroom how long will i get the refund yea but she’s a girl and she will leave too in the morning let’s agree please we always calculate 2br's with people, else no-one will pay r2125 p/n for 1 person... working out a quote, 1 sec... you can get this for30-31 oct: http://airbnb.co.za/h/cityview302 i will tell you if anyone come i agree we are 2 r1750...the rack rate is r2950...which is a bit crazy... yeah, struggling to get you continuous space for a 1-bed... r4725 so how i’m i gonna pay and i have been charged already too bank transfer hi please i want 1 bedroom not a studio my girl will come sleepover hi henry, 1 sec.... *than yes we are 2 we want to work at the apartment in that case r 1575...."
1973040663,"hi, whats earliest check-in for tomorrow? unfortunately internal rates were increased with short notice."
1973225281,"hi johan! i'll be visiting for one night 1 sec... how much does your parking cost per night hi, r125 pn"
1973361393,"hi johan, my boyfriend is visiting from america and we are looking for a comfy place in town to spend some nights exploring the restaurants and relax with some great city views hi maxine, my apologies, but the internal rates adjustments have made my published airbnb rates incompatible. i trust you will find suitable accommodation and that we will be able to accommodate you in the future, once resolved. johan"
1973755510,"my apologies for declining, internal rates have been adjusted at short notice. coming to cape town for the night"
1973817807,"hello is it possible to arrive around 7am tomorow ? i would leave at 11h-12. my flight land at 6h30 and my hôtel room wont be ready before 2pm… is there a key box or facility to get the key ? thx hi johann... new rate r 1386, due to seasonal... we can make those hours work....only thing is our rates have been adjusted, so please check that again..."
1973832892,"hi xolisa, unfortunately the prices all changes this morning... prices changed, now updated. unable to process at current price visiting for the night"
1973868521,"is it available no one is replying please can you send me a request what request? i want to book now hi... you have a few on here so i am trying to book did you change all the price is the place available? i have to change them all, else i have to pay in... yes, sorry had to change all the prices....just check... please change them so we can see"
1973878672,"http://airbnb.co.za/h/cityview323 accept for 323? hi fatima, 520 is not, but 323 is... hi johan, we are travelling for work from paarl. ok but is it available for tonight? prices changed and only communicated this morning. hi fatima, unfortunately the prices have all changed....i'm going to need to decline, can you please try again after? thank you, johan."
1973903949,"you can check in at 3pm.. hi payton 407 got booked earlier...still updating airbnb...411 is available though.... same price, i'll accept here and send confirmation from the hotel reservation system... how much? same price? for one night. http://airbnb.co.za/h/cityview411 sent. can i get this one cancelled and refunded? wassup john!! tryna move in asap if possible!!"
1973912702,"dear payton, you are scheduled for check-out at 11h00 today. should you want to extend your stay, please message me to check room availability. later departures can be arranged at your convenience, by calling reception +27 64 816 6715. r500 is charged for departures after 11h00 and the full rate is charged for after 15h00 departures, subject to confirmation by the barracks. your assistance is appreciated. many thanks, johan. hi payton, if you need more info about the area, restaurants or activities, please look at the guidebook link below. you're welcome to contact me at any time for any further questions. safe travels, johan. www.airbnb.com/s/guidebooks?refinement_paths%5b%5d=/guidebooks/5931309 dear payton, your airbnb booking is confirmed. upon arrival at 50 bree street, the barracks, proceed to the tpf reception on oct 31, 2024 from 3:00 pm who will hand you your keys, upon identification. should you want to extend your stay simply do it on airbnb, subject to availability. the barracks do not require a security deposit upon check-in for airbnb guests. secure covered parking can be arranged at reception at r125 per night or we can process your parking upfront via the airbnb app. early check-ins and later departures can be arranged at your convenience, by calling reception - +27 64 816 6715. r500 is charged either way, subject to confirmation by the barracks. hairdryers, irons and items that require safe storage can be arranged with reception. trip summary: check-in: oct 31, 2024 from 15h00. check-out: nov 1, 2024 by 11h00. wi-fi details: 411 password: barracks112023 safe travels, johan. payton from the other message"
1973995529,"hi johan! i'll be visiting cpt cant you see by selecting the dates, sorry just at a function... http://airbnb.co.za/h/cityview309 hi johan what are the prices for the 2 studios ? yes please, let's see the other rooms hi sheldon, i unfortunately have a booking in the middle of your reservation and unfortunately the rates went up yesterday! we still have lots of other rooms available, and i contacted the hotel manager to attempt to move the booking in question. can i show you some other available rooms? both are open for your days... hi sheldon all 1 bedrooms unfortunately taken. only studio's left. all pretty similar. here are two to view: http://airbnb.co.za/h/cityview321 hi johan spoke to the manager again, they are looking at moving the 1bed booking-com reservation for room 413....so there is hopeful news. sorry i saw now i added date. it's a bit out my budget. it's r3000 more expensive than the 1 bedroom for a studio. okay great, i'll send you sone links with availability shortly.. hi sheldon, feedback is that they cannot move the tenant as there are no more 1 br units for that period. please advise regarding the units above. thank you, johan."
1974372863,"hi, i just arrived to cape town, how do i do the check in? br karina apologies our resception packs up at 21h00, next time...johan."
1974638020,"http://airbnb.co.za/h/cityview402 i can accept here and then add you to the hotel management syste, on 402 and send you a confirmation code. please advise, johan. hi johan, 501 is perfect thanks. i will request via airbnb hi fourie, 309 unfortunately booked, but 402 still open...please advise. hi johan, my partner and i are going to a wedding lunch on sunday at mount nelson, and your place looks lovely and is nearby. thank you unfortunately 402 now also booked, leaving 501... http://airbnb.co.za/h/cityview501"
1974692501,"hi christina, please check your dates? hi you've selected 1 sept 2025..... hey john my partner and i need a little bit of a getaway from the world and we saw this place as a great option to do so yes i’m booking from today till sunday how do i change the date from today till sunday"
1974785710,hi johan. visiting. pls host luc and i. regards. margo
1975072036,"sorry various other bookings accorss this period. thank you alright will be waiting hi johan, i and my friend will like to stay in your apartment for the next 2 weeks alright. will be waiting please as i need to check in today if possible can provode alternatives latest, just out.. hi 303 is already booked... apologies.. hi 303 is currently booked will revert shortly with alternatives..."
1975132317,greetings johan. i hope you are well today. my name is karabo and my friend and i are looking for a night away and thought your place would be a perfect match. please let me know if it's available. kind regards
1975179583,hi can i request to book? i’d love to stay at your place tonight ☺️ good evening
1975318535,hello good morning unfortunately booked... hi. only rooms left are 501...and 401 http://airbnb.co.za/h/cityview401 hi... all taken.. hello you don’t have the 2 bed room available?
1975637551,booked already... hi johan! i look forward to being hosted by you.
1975660386,"it's an not online, i can accept here and allocate you to 517 on the hotel res system and share the confirmation details... yes hi johan, is 517 the same price? thanks i think no longer necessary hi fourie, now 501 booked, but 517 still open... similar to this unit: http://airbnb.co.za/h/cityview420 cool can i receive the link please? hi, fourie. if 517 goes, we only have 514 left... please withdraw reservation, thanks.. please advise.."
1975777798,"hi johan, we would like to book your cool spot :) we are escaping germany and bad weather in december. we are two friends from hamburg who love life and like to explore beautiful capetown. looking forward to hear from you :) have a great day sandrine i see you are in 519, apologies... 520 is available 4-7 jan... dear sandrine, your airbnb booking is confirmed. upon arrival at 50 bree street, the barracks, proceed to the tpf reception on dec 27, 2024 from 3:00 pm who will hand you your keys, upon identification. should you want to extend your stay simply do it on airbnb, subject to availability. the barracks do not require a security deposit upon check-in for airbnb guests. secure covered parking can be arranged at reception at r125 per night or we can process your parking upfront via the airbnb app. early check-ins and later departures can be arranged at your convenience, by calling reception - +27 64 816 6715. r500 is charged either way, subject to confirmation by the barracks. hairdryers, irons and items that require safe storage can be arranged with reception. trip summary: check-in: dec 27, 2024 from 15h00. check-out: jan 2, 2025 by 11h00. wi-fi details: 520 password: barracks112023 safe travels, johan. lieber johan, vielen dank für den schönen aufenthalt bei dir. wir haben bereits ausgecheckt. viele liebe grüße sandrine or 420: https://www.airbnb.co.za/rooms/1221716931721025193?source_impression_id=p3_1735462360_p3i93vx2n2xux90m hi again, thank you so much for looking it up for me. we decided to stay in franschoek. so no need anymore. bur we are really enjoying our stay at your appartement. location is fantastic, apartment ist super nice and we appreciate the cleaning even though it’s an airbnb  or if you prefer, you can pay directly and save a bit... dear sandrine, you are scheduled for check-out at 11h00 today. should you want to extend your stay, please message me to check room availability. later departures can be arranged at your convenience, by calling reception +27 64 816 6715. r500 is charged for departures after 11h00 and the full rate is charged for after 15h00 departures, subject to confirmation by the barracks. your assistance is appreciated. many thanks, johan. hi sandrine.. hi, you can have room 520 again for that period, if you would like to... könntest du mir noch den preis nennen? hi sandrine, if you need more info about the area, restaurants or activities, please look at the guidebook link below. you're welcome to contact me at any time for any further questions. safe travels, johan. www.airbnb.com/s/guidebooks?refinement_paths%5b%5d=/guidebooks/5931309 guten morgen johan, danke! wir sind sehr happy mit der unterkunft. hast du zufällig ein apartment vom 4.-7. januar frei? morning sandrine, just checking..."
1975796537,"hi johan. i hope you are well! my name is nikki klarenbeek. last year, my boyfriend and i worked in cape town as volunteers, and we are planning to return from september to november 2025 hopefully with a newborn:). although it’s still early, we are looking for an apartment to stay during that time. for that reason, i wanted to inquire about the possibility of renting your apartment during those months and the associated costs. we will be working unpaid again, so our budget isn’t enormous, but i am curious about what might be possible. warm wishes, nikki klarenbeek hi johan, thank you for your message. this amount is too much for us, we would like to kindly ask you for a greater discount. we rent out via airbnb ourselves as well and when we rent out with a lease in stead of via airbnb, we are able to offer a discount greater than 10% because a lot of the platform costs are gone. it’s a long term rental and it’s before the high season. we’re very neat and easy guests and we never faced any problems with our landlords. we will treat the property like it is our own. can we make a deal for r145.000 for the three months? we will sign the lease and transfer the 40% beforehand. if we rent your apartment, we might even be interested to come 1-2 weeks earlier and rent it for a bit in august as well. best wishes, nikki i will include cleaning services for once a week (cleaning of apartment & change of linen & towels) and electricity up to r3000 monthly. (there is a solar geyser). hi johan, thank you for your information. what would be the discount? more then happy to do rental with a 90 days lease contract if the price is okay all good, unless a booking comes through, in which case i'll advise, i'll diarise.. hi nikki.. hi nikki...according to my workings including the guest service fee, your total quote should be around r r208,386.00. i can give you a discount on that should you be happy to sign a 90 day lease and effect an iban deposit of 40% and remainder on arrival. please advise...johan. hi nikki.......according to my workings, including the guest service fee, your total quote should be around r208,386.00. i can give you a 10% discount on that should you be happy to sign a 90 day lease and effect an iban deposit of 40% and remainder on arrival. your total including cleaning, electricity & water will thus be: r190,300. i'll provide you with a signed lease agreement and block off the dates on airbnb prior to any transactions. please advise, johan. of course the champagne and flowers sound brilliant ;) i appreciate the discount but can you push it a bit more, giving us a long term discount? we would rent the place for at least 13 weeks in a row which will make it a lot easier on your side as well, that’s why we think the r145k is a great deal for both. hi nikki, good to know you also host & understand the business. if i take the r190100 and deduct the host service fee, i get to r185k. to get to your r145k, i would need to deduct a further 27% off my rates. october and november are very busy in cape town, due to conferences, i'm 90% booked already for this nov. how about we reduce the discount to half of your proposal i.e. 13.5% to end up at an all inclusive rate of r162000 & i'll include chilled champage & flowers for your arrival...johan. hi johan, thank you for the information. our friend could come november 19th around 4pm. would that work? hi nikki, i'm looking at other long term requests, as i think we have reached an unmatched price point. your interest is appreciated... safe travels, johan. did you receive my above message?:) hi nikki, have you found another place? if not, i'm happy to accept your last offer. please advise, johan. hi nicci, your friend can come view, next week between the 19th and 21st of nov there is a gap in bookings. cleaning once a week, electricity up to r3000 p.m. and water. parking is outside in front of the garage - it is 100% safe as long as the car has nothing of value in it. parking is not currently fenced. braai area is exclusive other than the washing line, which my cleaning staff use for linen in the week once or twice. the garage is currently used as storage, but might be available for an additional rental in the future. i will work on the lease terms and send a pro forma a.s.a.p. could you possibly what sapp me at +27 irrelevant text 82 and some more 882 hope this doesnt result in airb threats 0100. hi johan, thank you for your message again. just working on a quote for you. i see that the 2025 rates beyond april 2025, were not updated from the base rate. hi johan, thank you for your message. we were close to signing a different contract but we’re very happy to rent your place so that’s great. would it be possible to have one of our friends from cpt to come for a viewing while you send us the lease in the meantime? also can i ask some additional questions? the price has weekly cleaning, electricity and water included but also one parking lot, is that correct? is the parking fenced outside or in the indoor garage below the apartments? the braai area, is that exclusive to the apartment we will rent or exclusive to everyone in the building? thanks again, i’m sure we will be easy renters and we will treat the place like it is our own. best wishes, nikki"
1975825875,"i'd like to book this accommodation please apologies, barracks is fully booked..."
1975861846,"hello johan, i would like to book your apartment for my colleague. m. mohamed bangoura we are in capetown for a conference at cicc hi salifou, i have other units available in close proximity to the cticc if you need to accommodate additional guests. thank you, johan. dear salifou, your airbnb booking is confirmed. upon arrival at st martini gardens, 74 queen victoria street, cape town, proceed to the entrance and sign in with security before retrieving the keys from the lockbox. the apartment is number 526 on the 5th floor. should you want to extend your stay simply do it on airbnb, subject to availability. the barracks do not require a secutiy deposit upon check-in for airbnb guests. early check-ins and later departures can be arranged at your convenience, r500 is charged either way, subject to confirmation by the host. trip summary: lockbox code: 5636 check-in: nov 2, 2024 from 16h00. check-out: nov 9, 2024 by 10h00. wi-fi details: smms526, blanche63 safe travels, johan. hi salifou, if you need more info about the area, restaurants or activities, please look at the guidebook link below. you're welcome to contact me at any time for any further questions. safe travels, johan. www.airbnb.com/s/guidebooks?refinement_paths%5b%5d=/guidebooks/6103792 hi, do you have a phone number for mohamed? dear salifou, your airbnb booking is confirmed. upon arrival at, st martinin gardens, 74 queen victoria st, cape town, proceed to b 74, where you will find 24/7 security entrance and the lockboxes next to the elevator. the lock box code is will be shared on the day of your arrival. retrieve the key to unlock the front door proceed to the 5th floor via the elevator. should you want to extend your stay simply do it on airbnb, subject to availability. trip summary: check-in: nov 2, 2024 at 15h00. check-out: nov 9, 2024 by 10h00. wi-fi details: smms526, blanche63 lock-box code: t.b.a. safe travels, johan."
1975989397,"unfortunately fully booked... hi johan, can i boo"
1976018500,"hi johan, quick question regarding your property. what size are the best in each of the bedrooms- double, queen, king? thank you sharon no worries..thank you so much! hi sharon, are you asking about the barracks, if so, they are queen. thanks, johan. not sure. the listing says ‘great 2 bed, with views and space in the hub of cpt’ is this the ‘barracks’? yes... thank you. apologies, a bit like a deer in the headlights with cpt bookings, currently... dear sharon, the barracks use the rest assured's heritage mq10 model for all rooms. it is exceptionally popular in the hospitality industry. the combination of luxurious soft foam and ultra-tough coils create the perfect sleeping partner. the heritage bonnell coil is constructed using the bonnell hourglass-shaped coil (six-turn) - this ensures equal distribution of tension throughout the entire spring unit, while each coil is double-knotted, top and bottom to increase strength and durability. coils are double-tempered for extra durability and offer more stable support for heavier weight - perfect for persons with a larger build or those who require firm support. the six-turn coil has 33% more working wire than a 5-turn, this allows more support and interaction with the body, thus alleviating joint pain. a reinforced hip zone offers additional support - 6 high-density foam bars in the middle third of the mattress prevent and absorb any vibration between the coils and provide extra support in the hip area. firm, reconstituted foam, high density foam and fibre surround both sides of this dual sided mattress to provide better surface comfort and an unmatched luxurious feel. the heritage mq10 mattress is upholstered in a soft touch knitted ticking and micro-quilted fibre and foam."
1976454512,"hello johan, this is hussain, your support ambassador from airbnb. i hope this message finds you well! i would like to inform you that the issue has been resolved for the guest and no actions needed from your side for this guest so, we are going ahead and closing this case for a time being. thank you for being such a wonderful host with airbnb family and helping us accommodate our guests and providing them with wonderful experiences. for any further assistance you can reach out to us, as we operate around the clock at your service. https://www.airbnb.com/help happy hosting! take care and keep safe! stay healthy. best regards, airbnb"
1977191922,"hi johan, hope you are well. your place looks lovely; would you be open to offering a discount? kindest regards morning hannes, 5-9 jan is already discounted from the regular rate of r3450 p/n as this is the only remaining open days in january. we could save you the 14% airbnb guest fee if you were willing to sign a 4 night lease and effect a deposit / transfer. many thanks johan. or via credit card if you prefer."
1978248996,"send me link to book ok if you send me a request i will accept http://airbnb.co.za/h/cityview319 no worries just in traffic, need to check availability.... but confident. that’s fine thanks johan, if not possible please decline so i can make another booking. hi 315, booked but 319 is available... i will revert shortly or i can come in 315 booke, but 319 available... hi johan just arrived in town for a conference. looking for something for a night can you please send me a request for 315 because it’s not showing as available when i search okay, i'll send you a offer... i am around the corner hi, i now only have 502 available a luxury studio with a balcony..."
