Thread ID,Message ID,Sender Account ID,Created At,Content Type,Text,Reference ID
1929772630,21922286400,20218142,2024-09-11T19:54:48.126Z,TextContent,"Hi Sameerah, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan.

www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309",
1929772630,21922224468,,2024-09-11T19:49:49.116Z,MessageContent,,
1929773902,21991827072,,2024-09-16T15:08:09.725Z,MessageContent,,
1929773902,21921955323,,2024-09-11T19:28:27.694Z,TextAndReferenceContent,,4651953717
1929773902,21921955339,518881298,2024-09-11T19:28:27.769Z,TextAndReferenceContent,"Hi, Johan. 
My boss and I are coming for a Work Conference. We really love this space and that we have 2 separate rooms as well as the proximity to our meeting on Wednesday afternoon.
Best
Sean",4651953721
1929773902,22005483621,518881298,2024-09-17T14:30:16.753Z,TextContent,Perfect. Please process. Thanks ,
1929773902,21921955302,,2024-09-11T19:28:27.616Z,EventDescriptionContent,,
1929773902,22005499948,20218142,2024-09-17T14:31:31.051Z,TextContent,Use this link to pay:,
1929773902,22046809591,,2024-09-20T12:07:50.927Z,MessageContent,,
1929773902,22043440703,20218142,2024-09-20T06:08:41.168Z,TextContent,"Dear Sean,

You are scheduled for check-out at 10:00 AM today.

Should you want to extend your stay, please message me to check room availability.

Later departures can be arranged for your convenience, we charge R100 per hour, subject to confirmation. Cleaning staff need to turn the apartment around for a potential 15h00 check-in later today.

Your assistance is appreciated.

Many Thanks, Johan.",
1929773902,21921990859,20218142,2024-09-11T19:31:13.557Z,TextContent,"Dear Sean, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Sep 18, 2024 from 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Secure covered parking can be arranged at reception at R125 per night. 

Early check-ins and later departures can be arranged for your convenience, R100 per hour is charged either way, subject to confirmation.

Hairdryers, irons and items that require safe storage can be arranged with reception. 

Trip Summary: 
Check-in:  Sep 18, 2024 from 15h00.
Check-out: Sep 19, 2024  by 10h00.
Wi-Fi details:  515
Password: Barracks112023

Safe travels, Johan.",
1929773902,22004334961,20218142,2024-09-17T13:01:29.909Z,TextContent,"Dear Sean,

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception who will hand you your keys upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a secutiy deposit upon check-in for Airbnb guests.

Early check-ins and later departures can be arranged for your convenience, we charge R100 per hour either way, subject to confirmation.

Secure covered parking is available to be arranged at reception at R125 per night.

Hairdryers, irons and items that require safe storage can be arranged with reception. 

Trip Summary: 
Check-in: Sep 18, 2024 from 15h00.
Check-out: Sep 20, 2024 by 10h00.
Wi-Fi details:  515, Barracks112023

Safe travels, Johan.",
1929773902,22005428287,518881298,2024-09-17T14:26:01.655Z,TextContent,Hi Johan. Thanks for this. Would it be possible to have an early check in tomorrow please? Our flight lands around 9 so we would be looking to check in around 11?,
1929773902,22005502502,20218142,2024-09-17T14:31:42.860Z,TextContent,"Thanks, Johan.",
1929773902,21921955206,,2024-09-11T19:28:27.236Z,MessageContent,,
1929773902,21921966334,20218142,2024-09-11T19:29:20.337Z,TextContent,Just checking availability... ,
1929773902,22005474428,20218142,2024-09-17T14:29:35.457Z,TextContent,Looks possible as the apartment is open the day before. Can I process the early checkin on AirBnb? 3x R100...please advise. Johan.,
1929773902,21921989624,,2024-09-11T19:31:08.098Z,MessageContent,,
1929773902,21922053388,20218142,2024-09-11T19:36:07.584Z,TextContent,"Hi Sean, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan.

www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309",
1929773902,21921955367,,2024-09-11T19:28:27.852Z,TextAndReferenceContent,,4651953723
1929773902,21922096890,518881298,2024-09-11T19:39:31.609Z,TextContent, Thanks for this Johan. Excited to come through next week. Will keep in touch,
1929773902,21991853324,,2024-09-16T15:09:51.436Z,MessageContent,,
1929773902,22005500731,20218142,2024-09-17T14:31:34.661Z,TextContent,https://www.airbnb.co.za/resolutions?locale=en&_set_bev_on_new_domain=1700744457_YWM1NTVhNzA5NDlj,
1929773902,22005528593,518881298,2024-09-17T14:33:41.557Z,TextContent, Paid,
1930158104,21927784182,20218142,2024-09-12T07:34:21.056Z,TextContent,"Hi Olu, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan.

www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309",
1930158104,21945135253,,2024-09-13T11:15:21.208Z,MessageContent,,
1930158104,21927691549,,2024-09-12T07:22:44.706Z,EventDescriptionContent,,
1930158104,21927723468,20218142,2024-09-12T07:26:47.946Z,TextContent,"Hi Olu, 317 is unfortunately booked, can I offer you 413, same furniture also a 1 bedroom apartment.",
1930158104,21927786943,20218142,2024-09-12T07:34:41.397Z,TextContent,Read 413....instead of 317..,
1930158104,21927691497,,2024-09-12T07:22:44.383Z,MessageContent,,
1930158104,21927784172,20218142,2024-09-12T07:34:20.953Z,TextContent,"Dear Olu, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Sep 12, 2024 from 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Secure covered parking can be arranged at reception at R125 per night or we can process your parking upfront via the AirBnB app.

Early check-ins and later departures can be arranged at your convenience, R100 per hour is charged either way, subject to confirmation.

Hairdryers, irons and items that require safe storage can be arranged with reception. 

Trip Summary: 
Check-in:  Sep 12, 2024 from 15h00.
Check-out: Sep 13, 2024  by 10h00.
Wi-Fi details:  Access point '317' 
Password: Barracks112023

Safe travels, Johan.",
1930158104,21927691561,,2024-09-12T07:22:44.800Z,TextAndReferenceContent,,4652568234
1930158104,21927783493,,2024-09-12T07:34:15.801Z,MessageContent,,
1930158104,21927691592,,2024-09-12T07:22:45.036Z,TextAndReferenceContent,,4652568237
1930158104,21927707301,20218142,2024-09-12T07:24:45.190Z,TextContent,1 sec...,
1930158104,21927691579,399919368,2024-09-12T07:22:44.908Z,TextAndReferenceContent,Hi Johan! I'll be visiting your beautiful apartment.,4652568235
1930158104,21942295350,20218142,2024-09-13T06:09:21.499Z,TextContent,"Dear Olu,

You are scheduled for check-out at 10:00 AM today.

Should you want to extend your stay, please message me to check room availability.

Later departures can be arranged for your convenience, we charge R100 per hour, subject to confirmation. Cleaning staff need to turn the apartment around for a potential 15h00 check-in later today.

Your assistance is appreciated.

Many Thanks, Johan.",
1930263289,21929842199,20218142,2024-09-12T11:20:20.835Z,TextContent,"Hi Shaun, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan.

www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309",
1930263289,21929626251,528964194,2024-09-12T11:00:16.639Z,TextAndReferenceContent,"Hi Johan, I am visiting Cape Town for work. You have a lovely spacious place great for me to wind down after work. I’m looking forward to experiencing what your apartment has to offer. ",4652737401
1930263289,21929841300,,2024-09-12T11:20:15.338Z,MessageContent,,
1930263289,21929626151,,2024-09-12T11:00:16.048Z,MessageContent,,
1930263289,21929626215,,2024-09-12T11:00:16.432Z,EventDescriptionContent,,
1930263289,21929626274,,2024-09-12T11:00:16.765Z,TextAndReferenceContent,,4652737403
1930263289,21929753633,20218142,2024-09-12T11:11:44.962Z,TextContent,Just checking availability.... 1 sec. ,
1930263289,22085601268,20218142,2024-09-23T06:05:08.062Z,TextContent,"Dear Shaun,

You are scheduled for check-out at 11h00 today.

Should you want to extend your stay, please message me to check room availability.

Later departures can be arranged at your convenience, by calling reception +27 64 816 6715. R500 is charged for departures after 11h00 and the full rate is charged for after 15h00 departures, subject to confirmation by the Barracks.

Your assistance is appreciated.

Many Thanks, Johan.",
1930263289,22058164949,20218142,2024-09-21T04:35:36.446Z,TextContent,"Morning Shaun, as our room 317 is currently under maintenance, we have reserved 315, which is similar, for you. Many Thanks, Johan.",
1930263289,22047576734,20218142,2024-09-20T13:06:20.414Z,TextContent,"Dear Shaun,

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception who will hand you your keys upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a secutiy deposit upon check-in for Airbnb guests.

Early check-ins and later departures can be arranged at your convenience, by calling reception - +27 64 816 6715. R500 is charged either way, subject to confirmation by the Barracks.

Secure covered parking is available to be arranged at reception at R125 per night.

Hairdryers, irons and items that require safe storage can be arranged with reception. 

Trip Summary: 
Check-in: Sep 21, 2024 from 15h00.
Check-out: Sep 23, 2024 by 11h00.
Wi-Fi details:  Access point '317' , Barracks112023

Safe travels, Johan.",
1930263289,22089883828,,2024-09-23T13:35:42.999Z,MessageContent,,
1930263289,21929842195,20218142,2024-09-12T11:20:20.815Z,TextContent,"Dear Shaun, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Sep 21, 2024 from 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Secure covered parking can be arranged at reception at R125 per night or we can process your parking upfront via the AirBnB app.

Early check-ins and later departures can be arranged at your convenience, R100 per hour is charged either way, subject to confirmation.

Hairdryers, irons and items that require safe storage can be arranged with reception. 

Trip Summary: 
Check-in:  Sep 21, 2024 from 15h00.
Check-out: Sep 23, 2024  by 10h00.
Wi-Fi details:  Access point '317' 
Password: Barracks112023

Safe travels, Johan.",
1930263289,21929626225,,2024-09-12T11:00:16.503Z,TextAndReferenceContent,,4652737400
1930503387,21934349707,20218142,2024-09-12T16:53:23.713Z,TextContent,Check-in time? ,
1930503387,21945648266,,2024-09-13T11:59:12.167Z,MessageContent,,
1930503387,21933965838,,2024-09-12T16:26:03.994Z,TextAndReferenceContent,,4653118681
1930503387,21934117084,,2024-09-12T16:36:44.450Z,MessageContent,,
1930503387,21942231904,20218142,2024-09-13T06:01:24.691Z,TextContent,"Dear Mmeli,

You are scheduled for check-out at 10:00 AM today.

Should you want to extend your stay, please message me to check room availability.

Later departures can be arranged for your convenience, we charge R100 per hour, subject to confirmation. Cleaning staff need to turn the apartment around for a potential 15h00 check-in later today.

Your assistance is appreciated.

Many Thanks, Johan.",
1930503387,21934118267,20218142,2024-09-12T16:36:49.720Z,TextContent,"Hi Mmeli, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan.

www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309",
1930503387,21933940383,,2024-09-12T16:24:18.604Z,MessageContent,,
1930503387,21934118286,20218142,2024-09-12T16:36:49.803Z,TextContent,"Dear Mmeli, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Sep 12, 2024 from 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Secure covered parking can be arranged at reception at R125 per night or we can process your parking upfront via the AirBnB app.

Early check-ins and later departures can be arranged at your convenience, R100 per hour is charged either way, subject to confirmation.

Hairdryers, irons and items that require safe storage can be arranged with reception. 

Trip Summary: 
Check-in:  Sep 12, 2024 from 15h00.
Check-out: Sep 13, 2024  by 10h00.
Wi-Fi details:  520
Password: Barracks112023

Safe travels, Johan.",
1930503387,21933940467,,2024-09-12T16:24:18.938Z,EventDescriptionContent,,
1930503387,21934365048,370420560,2024-09-12T16:54:28.641Z,TextContent,19h30 to 20h30,
1930503387,21933940482,,2024-09-12T16:24:19.015Z,TextAndReferenceContent,,4653116278
1930503387,21933940512,370420560,2024-09-12T16:24:19.151Z,TextAndReferenceContent,Hi Johan! I'll be visiting Cape Town this evening and I would like to stay in your place for the night.,4653116283
1930547572,21934658497,569630401,2024-09-12T17:14:09.737Z,TextAndReferenceContent,"Hi, I’d like to stay at your place tonight ",4653183379
1930547572,21934726918,,2024-09-12T17:19:03.683Z,TextAndReferenceContent,,4653189879
1930547572,21934707120,569630401,2024-09-12T17:17:39.597Z,TextContent,Ok it’s fine ,
1930547572,21934704571,20218142,2024-09-12T17:17:28.500Z,TextContent,"Sorry bit late and I can't get to my pc right now, apologies... ",
1930547572,21934690633,569630401,2024-09-12T17:16:27.173Z,TextContent,9pm ,
1930547572,21934658446,,2024-09-12T17:14:09.532Z,MessageContent,,
1930547572,21934685219,20218142,2024-09-12T17:16:04.222Z,TextContent,"Hi, what time do you want to check in? ",
1931248474,21943837343,20218142,2024-09-13T09:06:38.383Z,FinishAssetUploadContent,,
1931248474,21943751921,,2024-09-13T08:58:33.875Z,MessageContent,,
1931248474,21943836785,20218142,2024-09-13T09:06:34.961Z,StartAssetUploadContent,,
1931248474,21943751968,,2024-09-13T08:58:34.217Z,TextAndReferenceContent,,4654041144
1931248474,21943751998,,2024-09-13T08:58:34.420Z,TextAndReferenceContent,,4654041147
1931248474,21943752809,20218142,2024-09-13T08:58:39.408Z,TextContent,"Hi Sive, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan.

www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309",
1931248474,21958022603,20218142,2024-09-14T06:03:07.501Z,TextContent,"Dear Sive,

You are scheduled for check-out at 10:00 AM today.

Should you want to extend your stay, please message me to check room availability.

Later departures can be arranged for your convenience, we charge R100 per hour, subject to confirmation. Cleaning staff need to turn the apartment around for a potential 15h00 check-in later today.

Your assistance is appreciated.

Many Thanks, Johan.",
1931248474,21943751954,,2024-09-13T08:58:34.157Z,EventDescriptionContent,,
1931248474,21963455509,,2024-09-14T14:53:51.763Z,MessageContent,,
1931248474,21943752806,20218142,2024-09-13T08:58:39.395Z,TextContent,"Dear Sive, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Sep 13, 2024 from 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Secure covered parking can be arranged at reception at R125 per night or we can process your parking upfront via the AirBnB app.

Early check-ins and later departures can be arranged at your convenience, R100 per hour is charged either way, subject to confirmation.

Hairdryers, irons and items that require safe storage can be arranged with reception. 

Trip Summary: 
Check-in:  Sep 13, 2024 from 15h00.
Check-out: Sep 14, 2024  by 10h00.
Wi-Fi details:  514
Password: Barracks112023

Safe travels, Johan.",
1931248474,21943751976,422886723,2024-09-13T08:58:34.292Z,TextAndReferenceContent,"Hi Johan, I’ll be visiting Cape Town today and will arrive before 12 midnight. ",4654041145
1931333282,21945372230,,2024-09-13T11:36:05.221Z,TextAndReferenceContent,,4654174009
1931333282,21945372249,96323278,2024-09-13T11:36:05.303Z,TextAndReferenceContent,"Hi Johan, your place looks great. I’m in Cape Town for work and plan on spending the weekend before exploring the city and catching up with friends.",4654174011
1931333282,21945383925,,2024-09-13T11:37:05.743Z,MessageContent,,
1931333282,21945876442,96323278,2024-09-13T12:16:04.237Z,TextContent,Ok no problem. Thanks for quick response.,
1931333282,21945372211,,2024-09-13T11:36:05.128Z,EventDescriptionContent,,
1931333282,21945372149,,2024-09-13T11:36:04.856Z,MessageContent,,
1931333282,21945372260,,2024-09-13T11:36:05.377Z,TextAndReferenceContent,,4654174016
1931333282,21945383953,20218142,2024-09-13T11:37:05.901Z,TextContent,Booked already apologies... ,
1931465127,21947985863,,2024-09-13T14:39:57.327Z,TextAndReferenceContent,,4654383635
1931465127,21976774317,,2024-09-15T14:13:36.906Z,MessageContent,,
1931465127,21948841654,,2024-09-13T15:34:36.545Z,MessageContent,,
1931465127,21947985835,,2024-09-13T14:39:57.238Z,EventDescriptionContent,,
1931465127,21948842951,20218142,2024-09-13T15:34:41.586Z,TextContent,"Dear Phiwokuhle, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Sep 13, 2024 from 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Secure covered parking can be arranged at reception at R125 per night or we can process your parking upfront via the AirBnB app.

Early check-ins and later departures can be arranged at your convenience, R100 per hour is charged either way, subject to confirmation.

Hairdryers, irons and items that require safe storage can be arranged with reception. 

Trip Summary: 
Check-in:  Sep 13, 2024 from 15h00.
Check-out: Sep 15, 2024  by 10h00.
Wi-Fi details:  404
Password: Barracks112023

Safe travels, Johan.",
1931465127,21947985884,389402461,2024-09-13T14:39:57.407Z,TextAndReferenceContent,Good day Johan i found your place enticing and beautiful would love to be lodged here ,4654383638
1931465127,21948842950,20218142,2024-09-13T15:34:41.584Z,TextContent,"Hi Phiwokuhle, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan.

www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309",
1931465127,22003568548,,2024-09-17T11:54:08.112Z,MessageContent,,
1931465127,21948837655,20218142,2024-09-13T15:34:20.323Z,TextContent,1 sec,
1931465127,21947985768,,2024-09-13T14:39:56.940Z,MessageContent,,
1931465127,21976782225,,2024-09-15T14:14:11.897Z,MessageContent,,
1931465127,21965830445,,2024-09-14T17:46:44.561Z,MessageContent,,
1931465127,21947999365,389402461,2024-09-13T14:40:50.207Z,TextContent,"Airbnb has taken payment from my account already, i would really appreciate it if you could accept my request to book as soon as possible thank you. ",
1931465127,21948846495,20218142,2024-09-13T15:34:56.734Z,TextContent,Apologies for the delay... ,
1931465127,21965368426,,2024-09-14T17:11:25.944Z,MessageContent,,
1931465127,21965354569,389402461,2024-09-14T17:10:23.786Z,TextContent,I would like to extend my stay please ,
1931465127,21947985905,,2024-09-13T14:39:57.485Z,TextAndReferenceContent,,4654383643
1931465127,21948981825,389402461,2024-09-13T15:43:53.416Z,TextContent, thank you so much ,
1931465127,22000640879,20218142,2024-09-17T06:02:29.565Z,TextContent,"Dear Phiwokuhle,

You are scheduled for check-out at 10:00 AM today.

Should you want to extend your stay, please message me to check room availability.

Later departures can be arranged for your convenience, we charge R100 per hour, subject to confirmation. Cleaning staff need to turn the apartment around for a potential 15h00 check-in later today.

Your assistance is appreciated.

Many Thanks, Johan.",
1931502280,21961818536,20218142,2024-09-14T12:52:46.201Z,TextContent,You paying reception or on Airbnb?,
1931502280,21961723679,20218142,2024-09-14T12:44:42.436Z,TextContent,Airbnb.co.za/cocooncpt,
1931502280,21958040903,20218142,2024-09-14T06:05:32.514Z,TextContent,"Dear Sehal,

You are scheduled for check-out at 10:00 AM today.

Should you want to extend your stay, please message me to check room availability.

Later departures can be arranged for your convenience, we charge R100 per hour, subject to confirmation. Cleaning staff need to turn the apartment around for a potential 15h00 check-in later today.

Your assistance is appreciated.

Many Thanks, Johan.",
1931502280,21961893639,539512906,2024-09-14T12:59:09.132Z,TextContent,Cash,
1931502280,21961000645,539512906,2024-09-14T11:41:09.410Z,TextContent,Extend my stay for one day ,
1931502280,21961718952,20218142,2024-09-14T12:44:18.357Z,TextContent,There are lots of lovely airbnb's in cpt try this... ,
1931502280,21961185181,539512906,2024-09-14T11:58:33.724Z,TextContent,"You guys need to reply or else, i will book another place. ",
1931502280,21961791271,20218142,2024-09-14T12:50:26.486Z,TextContent,Do you want to extend in 403?,
1931502280,21961474646,539512906,2024-09-14T12:23:06.850Z,TextContent,???,
1931502280,21958368047,539512906,2024-09-14T06:52:34.961Z,TextContent,To the studio,
1931502280,21958367579,539512906,2024-09-14T06:52:30.805Z,TextContent,I literally on my way,
1931502280,21958844842,539512906,2024-09-14T07:49:56.453Z,TextContent,3 pm,
1931502280,21958933743,539512906,2024-09-14T08:00:11.440Z,TextContent,How much extra will you charge,
1931502280,21949149429,20218142,2024-09-13T15:54:59.652Z,FinishAssetUploadContent,,
1931502280,21949148612,20218142,2024-09-13T15:54:56.153Z,StartAssetUploadContent,,
1931502280,21948689510,,2024-09-13T15:24:30.149Z,EventDescriptionContent,,
1931502280,21961792046,539512906,2024-09-14T12:50:30.343Z,TextContent,Yes,
1931502280,21961697531,539512906,2024-09-14T12:42:27.005Z,TextContent,I know you can get it done,
1931502280,21961791389,539512906,2024-09-14T12:50:27.059Z,TextContent,Please extend it for a day,
1931502280,21948988507,20218142,2024-09-13T15:44:19.648Z,TextContent,Happy? ,
1931502280,21958936284,539512906,2024-09-14T08:00:24.032Z,TextContent,Have some mercy on me,
1931502280,21948807298,20218142,2024-09-13T15:32:17.639Z,TextContent,1 sec,
1931502280,21958366072,539512906,2024-09-14T06:52:19.132Z,TextContent,Extend check out time,
1931502280,21948689578,,2024-09-13T15:24:30.426Z,TextAndReferenceContent,,4654441083
1931502280,21948689533,,2024-09-13T15:24:30.214Z,TextAndReferenceContent,,4654441074
1931502280,21961786223,20218142,2024-09-14T12:50:00.830Z,TextContent,Which room are you in?,
1931502280,21961821410,539512906,2024-09-14T12:53:00.470Z,TextContent,I will pay reception direct,
1931502280,21959356337,539512906,2024-09-14T08:46:23.387Z,TextContent,I can’t check out,
1931502280,21949012619,20218142,2024-09-13T15:45:55.925Z,TextContent,"Hi Sehal, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan.

www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309",
1931502280,21959356702,539512906,2024-09-14T08:46:25.929Z,TextContent,At the w,
1931502280,21949012591,20218142,2024-09-13T15:45:55.843Z,TextContent,"Dear Sehal, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Sep 13, 2024 from 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Secure covered parking can be arranged at reception at R125 per night or we can process your parking upfront via the AirBnB app.

Early check-ins and later departures can be arranged at your convenience, R100 per hour is charged either way, subject to confirmation.

Hairdryers, irons and items that require safe storage can be arranged with reception. 

Trip Summary: 
Check-in:  Sep 13, 2024 from 15h00.
Check-out: Sep 14, 2024  by 10h00.
Wi-Fi details:  315
Password: Barracks112023

Safe travels, Johan.",
1931502280,21948824333,20218142,2024-09-13T15:33:26.367Z,TextContent,"315 is booked. You can have 318, unfortunately no pics... But they all look the same... ",
1931502280,21958930606,20218142,2024-09-14T07:59:54.507Z,TextContent,That's not possible. ,
1931502280,21961788425,539512906,2024-09-14T12:50:11.433Z,TextContent,403,
1931502280,21948689449,,2024-09-13T15:24:29.873Z,MessageContent,,
1931502280,21949158500,20218142,2024-09-13T15:55:35.969Z,TextContent,"Please read 318, you're confirmed for room 318. Many Thanks, Johan.",
1931502280,21958371338,20218142,2024-09-14T06:53:01.653Z,TextContent,Till? ,
1931502280,21961124636,539512906,2024-09-14T11:52:53.929Z,TextContent,??,
1931502280,21949162491,20218142,2024-09-13T15:55:51.925Z,TextContent,Password the same....,
1931502280,21948689549,539512906,2024-09-13T15:24:30.294Z,TextAndReferenceContent,Today maybe in an hour or two,4654441077
1931502280,21961845690,20218142,2024-09-14T12:55:07.402Z,TextContent,R850 for the extra day....checkout at 11h00..,
1931502280,21961480772,,2024-09-14T12:23:39.189Z,MessageContent,,
1931502280,21958366483,539512906,2024-09-14T06:52:22.091Z,TextContent,Johan,
1931502280,21959356927,539512906,2024-09-14T08:46:27.447Z,TextContent,11,
1931502280,21961688955,539512906,2024-09-14T12:41:42.287Z,TextContent,It’s a special request ,
1931502280,21961896455,20218142,2024-09-14T12:59:23.422Z,TextContent,👍🏻,
1931502280,21959368895,20218142,2024-09-14T08:47:50.996Z,TextContent,"Okay, please pay R500 at reception when you checkout...There is no client checking in for 0403...",
1931502280,21961888271,20218142,2024-09-14T12:58:42.489Z,TextContent,"Okay extended, subject ot payment.",
1931502280,21958950533,20218142,2024-09-14T08:01:44.571Z,TextContent,We have a check in at 3pm...youbneed to be out at 11am,
1931502280,21958846176,539512906,2024-09-14T07:50:05.848Z,TextContent,Please,
1931502280,21961853394,539512906,2024-09-14T12:55:46.501Z,TextContent,Okay ,
1931502280,21949011199,,2024-09-13T15:45:50.649Z,MessageContent,,
1931502280,21961723032,539512906,2024-09-14T12:44:39.227Z,TextContent,But i want to stay with Johan,
1931502280,21961506800,20218142,2024-09-14T12:25:58.366Z,TextContent,"Please find another place, we can't operate with your disregard for house rules and check-in/out times... Thank you Johan. ",
1931502280,21959355576,539512906,2024-09-14T08:46:17.967Z,TextContent,What are the extra charges,
1931502280,21961687416,539512906,2024-09-14T12:41:34.304Z,TextContent,Johan,
1931502280,21959349878,20218142,2024-09-14T08:45:38.323Z,TextContent,"Hi, are you in 403?",
1931502280,21958847061,539512906,2024-09-14T07:50:12.374Z,TextContent,I literally entered the house,
1931580059,21950047485,599814364,2024-09-13T16:53:04.487Z,TextAndReferenceContent,Hi I just want to spend a night thanks ,4654558228
1931580059,21958062484,20218142,2024-09-14T06:08:24.143Z,TextContent,"Dear Courage,

You are scheduled for check-out at 10:00 AM today.

Should you want to extend your stay, please message me to check room availability.

Later departures can be arranged for your convenience, we charge R100 per hour, subject to confirmation. Cleaning staff need to turn the apartment around for a potential 15h00 check-in later today.

Your assistance is appreciated.

Many Thanks, Johan.",
1931580059,21950236265,20218142,2024-09-13T17:04:54.467Z,TextContent,"Dear Courage, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Sep 13, 2024 from 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Secure covered parking can be arranged at reception at R125 per night or we can process your parking upfront via the AirBnB app.

Early check-ins and later departures can be arranged at your convenience, R100 per hour is charged either way, subject to confirmation.

Hairdryers, irons and items that require safe storage can be arranged with reception. 

Trip Summary: 
Check-in:  Sep 13, 2024 from 15h00.
Check-out: Sep 14, 2024  by 10h00.
Wi-Fi details:  321
Password: Barracks112023

Safe travels, Johan.",
1931580059,21950284634,599814364,2024-09-13T17:07:48.217Z,TextContent,Ok thanks ,
1931580059,21950394926,599814364,2024-09-13T17:14:53.157Z,TextContent,Please what is the name of the apartment?,
1931580059,21950047507,,2024-09-13T16:53:04.559Z,TextAndReferenceContent,,4654558231
1931580059,21950412142,20218142,2024-09-13T17:16:00.840Z,TextContent,"Unit 321, reception will assist you... And provide you with the key... ",
1931580059,21950483500,599814364,2024-09-13T17:20:47.308Z,TextContent,Ok thanks ,
1931580059,21963303737,,2024-09-14T14:42:44.274Z,MessageContent,,
1931580059,21950234817,,2024-09-13T17:04:49.398Z,MessageContent,,
1931580059,21950236286,20218142,2024-09-13T17:04:54.550Z,TextContent,"Hi Courage, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan.

www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=/guidebooks/5931309",
1931580059,21950047446,,2024-09-13T16:53:04.350Z,EventDescriptionContent,,
1931580059,21950047460,,2024-09-13T16:53:04.409Z,TextAndReferenceContent,,4654558225
1931580059,21950402533,20218142,2024-09-13T17:15:23.087Z,TextContent,"The Barracks, 50 Bree Street ",
1931580059,21950047356,,2024-09-13T16:53:03.994Z,MessageContent,,
